2025-07-31 02:08:59,144 |     INFO | core.Core | 初始化DataSegment: 8 个进程, chunk_size=200000
2025-07-31 02:11:29,095 |     INFO | core.Core | create_core_features 耗时: 0.86s
2025-07-31 02:11:30,769 |     INFO | core.Core | create_route_features 耗时: 1.64s
2025-07-31 02:11:31,604 |     INFO | core.Core | create_time_features 耗时: 0.79s
2025-07-31 02:11:39,329 |     INFO | core.Core | create_ranker_features 耗时: 7.67s
2025-07-31 02:11:39,913 |     INFO | core.Core | create_carrier_features 耗时: 0.54s
2025-07-31 02:11:40,518 |     INFO | core.Core | create_passenger_features 耗时: 0.56s
2025-07-31 02:11:43,119 |     INFO | core.Core | 特征工程完成: (4111603, 76) -> (4111603, 127)
2025-07-31 02:11:43,120 |     INFO | core.Core | 新增特征: 51
2025-07-31 02:11:43,189 |     INFO | core.Core | process_features 耗时: 15.13s
2025-07-31 02:11:51,861 |  WARNING | core.Core | 发现缺失值: 1 列
2025-07-31 02:11:51,862 |  WARNING | core.Core | 发现异常值: 38075448 个
2025-07-31 02:11:51,862 |     INFO | core.Core | validate_and_clean 耗时: 8.67s
2025-07-31 02:12:02,370 |     INFO | core.Core | 处理完成: data\aeroclub-recsys-2025\segmented\test\test_segment_1.parquet -> data\aeroclub-recsys-2025\processed\test\test_segment_1.parquet
2025-07-31 02:12:02,372 |     INFO | core.Core |   形状: (4111603, 76) -> (4111603, 127)
2025-07-31 02:12:02,521 |     INFO | core.Core | process_segment_file 耗时: 34.89s
2025-07-31 02:12:02,596 |     INFO | core.Core | 开始特征工程: (358948, 100)
2025-07-31 02:12:02,677 |     INFO | core.Core | create_core_features 耗时: 0.08s
2025-07-31 02:12:02,810 |     INFO | core.Core | create_route_features 耗时: 0.13s
2025-07-31 02:12:02,883 |     INFO | core.Core | create_time_features 耗时: 0.07s
2025-07-31 02:12:03,265 |     INFO | core.Core | create_ranker_features 耗时: 0.38s
2025-07-31 02:12:03,318 |     INFO | core.Core | create_carrier_features 耗时: 0.04s
2025-07-31 02:12:03,359 |     INFO | core.Core | create_passenger_features 耗时: 0.04s
2025-07-31 02:12:03,578 |     INFO | core.Core | 特征工程完成: (358948, 100) -> (358948, 151)
2025-07-31 02:12:03,579 |     INFO | core.Core | 新增特征: 51
2025-07-31 02:12:03,635 |     INFO | core.Core | process_features 耗时: 1.06s
2025-07-31 02:12:04,311 |  WARNING | core.Core | 发现异常值: 3389171 个
2025-07-31 02:12:04,312 |     INFO | core.Core | validate_and_clean 耗时: 0.68s
2025-07-31 02:12:05,047 |     INFO | core.Core | 处理完成: data\aeroclub-recsys-2025\segmented\test\test_segment_2.parquet -> data\aeroclub-recsys-2025\processed\test\test_segment_2.parquet
2025-07-31 02:12:05,048 |     INFO | core.Core |   形状: (358948, 100) -> (358948, 151)
2025-07-31 02:12:05,062 |     INFO | core.Core | process_segment_file 耗时: 2.54s
2025-07-31 02:12:05,063 |     INFO | core.Core | 空文件，跳过: data\aeroclub-recsys-2025\segmented\test\test_segment_3.parquet
2025-07-31 02:12:05,075 |     INFO | core.Core | process_segment_file 耗时: 0.01s
2025-07-31 02:12:05,075 |     INFO | core.Core | 批处理完成: 4/4 个文件成功
2025-07-31 02:12:05,076 |     INFO | core.Core | process_all_segments 耗时: 51.10s
2025-07-31 02:12:05,077 |     INFO | core.Core | 特征工程完成，耗时: 0:00:51.101979
2025-07-31 02:12:05,077 |     INFO | core.Core | 新增特征: 51
2025-07-31 02:12:05,125 |     INFO | core.Core | engineer_features 耗时: 51.15s
2025-07-31 02:12:05,125 |     INFO | core.Core | TEST 数据处理完成
2025-07-31 02:12:05,126 |     INFO | core.Core | process_data_type 耗时: 53.28s
2025-07-31 02:12:05,126 |     INFO | core.Core | ==================================================
2025-07-31 02:12:05,126 |     INFO | core.Core | 数据处理流水线成功完成
2025-07-31 02:12:05,127 |     INFO | core.Core | ==================================================
2025-07-31 02:12:05,127 |     INFO | core.Core | TRAIN 数据统计:
2025-07-31 02:12:05,132 |     INFO | core.Core |   编码文件: 18,145,372 行, 287.2MB
2025-07-31 02:12:05,133 |     INFO | core.Core |   Segment 0: 6,089,760 行, 65.2MB
2025-07-31 02:12:05,136 |     INFO | core.Core |   Segment 1: 10,865,187 行, 183.3MB
2025-07-31 02:12:05,137 |     INFO | core.Core |   Segment 2: 1,120,257 行, 34.3MB
2025-07-31 02:12:05,139 |     INFO | core.Core |   Segment 3: 547 行, 0.1MB
2025-07-31 02:12:05,139 |     INFO | core.Core |   分割总计: 18,075,751 行, 282.9MB
2025-07-31 02:12:05,142 |     INFO | core.Core |   Featured 0: 6,089,760 行, 91.1MB, 103 列
2025-07-31 02:12:05,144 |     INFO | core.Core |   Featured 2: 1,120,257 行, 44.0MB, 151 列
2025-07-31 02:12:05,147 |     INFO | core.Core |   Featured 3: 547 行, 0.1MB, 170 列
2025-07-31 02:12:05,147 |     INFO | core.Core |   特征工程总计: 7,210,564 行, 135.3MB
2025-07-31 02:12:05,148 |     INFO | core.Core | TEST 数据统计:
2025-07-31 02:12:05,150 |     INFO | core.Core |   编码文件: 6,897,776 行, 105.5MB
2025-07-31 02:12:05,152 |     INFO | core.Core |   Segment 0: 2,427,225 行, 22.4MB
2025-07-31 02:12:05,153 |     INFO | core.Core |   Segment 1: 4,111,603 行, 72.1MB
2025-07-31 02:12:05,155 |     INFO | core.Core |   Segment 2: 358,948 行, 11.1MB
2025-07-31 02:12:05,156 |     INFO | core.Core |   分割总计: 6,897,776 行, 105.5MB
2025-07-31 02:12:05,156 |     INFO | core.Core |   特征工程总计: 0 行, 0.0MB
2025-07-31 02:12:05,157 |     INFO | core.Core | 总耗时: 0:03:05.937193
2025-07-31 02:12:05,157 |     INFO | core.Core | process_pipeline 耗时: 185.97s
2025-07-31 02:12:05,157 |     INFO | core.Core | ✓ 数据处理完成
2025-07-31 02:12:05,157 |     INFO | core.Core | 开始模型训练
2025-07-31 02:12:05,158 |     INFO | core.Core | ✓ 训练数据检查通过: [0, 1, 2]
2025-07-31 02:12:05,158 |     INFO | core.Core | 开始训练所有段: [0, 1, 2]
2025-07-31 02:12:05,158 |     INFO | core.Core | 使用模型: ['XGBRanker', 'LGBMRanker', 'RankNet']
2025-07-31 02:12:05,158 |     INFO | core.Core | 
==================================================
2025-07-31 02:12:05,159 |     INFO | core.Core | 训练 segment_0
2025-07-31 02:12:05,159 |     INFO | core.Core | ==================================================
2025-07-31 02:12:05,159 |     INFO | core.Core | 开始CV训练 segment_0
2025-07-31 02:12:05,686 |     INFO | core.Core | 加载 segment_0: (6089760, 103)
2025-07-31 02:12:05,687 |     INFO | core.Core | GPU可用: NVIDIA GeForce RTX 4060 Laptop GPU
2025-07-31 02:12:05,687 |     INFO | core.Core | GPU内存: 8.6GB
2025-07-31 02:12:23,680 |     INFO | core.Core | 创建 8 个CV fold
2025-07-31 02:12:23,682 |     INFO | core.Core | 训练 XGBRanker with CV
2025-07-31 02:12:23,682 |     INFO | core.Core | GPU串行训练 8 个fold
2025-07-31 02:12:24,304 |     INFO | core.Core | 训练 XGBRanker
2025-07-31 02:12:24,305 |     INFO | core.Core | GPU设置已优化
2025-07-31 02:12:24,305 |     INFO | core.Core | GPU可用: NVIDIA GeForce RTX 4060 Laptop GPU
2025-07-31 02:12:24,306 |     INFO | core.Core | GPU内存: 8.6GB
2025-07-31 02:12:24,306 |     INFO | src.model.Models | 使用GPU: NVIDIA GeForce RTX 4060 Laptop GPU
2025-07-31 02:12:24,779 |     INFO | src.model.Models | XGBoost GPU加速可用
2025-07-31 02:12:24,780 |     INFO | core.Core | ✓ XGBoost模型创建成功
2025-07-31 02:12:24,780 |     INFO | src.model.Models | 使用GPU: NVIDIA GeForce RTX 4060 Laptop GPU
2025-07-31 02:12:25,793 |     INFO | src.model.Models | LightGBM GPU加速可用
2025-07-31 02:12:25,794 |     INFO | core.Core | ✓ LightGBM模型创建成功
2025-07-31 02:12:25,796 |  WARNING | core.Core | ✗ RankNet创建失败: RankNet.__init__() missing 1 required positional argument: 'input_dim'
2025-07-31 02:12:25,796 |  WARNING | core.Core | ✗ Transformer创建失败: TransformerRanker.__init__() missing 1 required positional argument: 'input_dim'
